id,brewery_id,beer,latitude,longitude,brewery_name
454,744,Golden Abbot Lager,52.0909996,14.65089989,Klosterbrauerei Neuzelle
1515,744,Original Badebier / Original Bathbeer Monastery Fun,52.0909996,14.65089989,Klosterbrauerei Neuzelle
455,744,Porter,52.0909996,14.65089989,Klosterbrauerei Neuzelle
911,745,Asam-Bock,49.01440048,12.07499981,Klosterbrauerei Weltenburg
912,745,Barock-Dunkel,49.01440048,12.07499981,Klosterbrauerei Weltenburg
834,745,Hefe-Weizen Dunkel,49.01440048,12.07499981,Klosterbrauerei Weltenburg
913,745,Hefe-Weizen Hell,49.01440048,12.07499981,Klosterbrauerei Weltenburg
835,745,Winter-Traum,49.01440048,12.07499981,Klosterbrauerei Weltenburg
1668,746,Bamberger Gold,49.88909912,10.88700008,Klosterbru Bamberg
1666,746,Bamberger Schwärzla,49.88909912,10.88700008,Klosterbru Bamberg
1669,746,Bockbier,49.88909912,10.88700008,Klosterbru Bamberg
1667,746,Braunbier,49.88909912,10.88700008,Klosterbru Bamberg
1656,747,Pilsener,51.53139877,6.741799831,Knig Brauerei
1653,748,König Ludwig Dunkel,48.18259811,11.25220013,Knig Ludwig Schlobrauerei Kaltenberg
548,748,König Ludwig Weissbier Dunkel,48.18259811,11.25220013,Knig Ludwig Schlobrauerei Kaltenberg
1607,748,König Ludwig Weissbier Hell,48.18259811,11.25220013,Knig Ludwig Schlobrauerei Kaltenberg
1641,749,Pils,50.32160187,7.586200237,Knigsbacher Brauerei
569,750,WalderBräu Export,47.92620087,9.420399666,Knigsegger WalderBru
1151,751,Black Sand Porter,19.6420002,-155.9960022,Kona Brewing
1237,751,Fire Rock Pale Ale,19.6420002,-155.9960022,Kona Brewing
3604,751,Lilikoi Wheat Ale,19.6420002,-155.9960022,Kona Brewing
4928,751,Longboard Lager,19.6420002,-155.9960022,Kona Brewing
5049,751,Pipeline Porter,19.6420002,-155.9960022,Kona Brewing
3609,751,Stout,19.6420002,-155.9960022,Kona Brewing
4863,751,Wailua,19.6420002,-155.9960022,Kona Brewing
1751,754,Alpine Glow Red Ale,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1750,754,Brogen Meadow Pale Ale,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1753,754,Gold,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1749,754,Log Cabin Nut Brown,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1748,754,Old Krogh Oatmeal Stout,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1747,754,Packs A Punch Porter,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
1752,754,Three Sisters Golden Wheat,41.03229904,-74.64070129,Krogh's Restaurant and Brewpub
3909,755,Brueghel Blonde,44.56169891,-72.5983963,Kross Brewing
1459,756,120 Shilling Scotch Ale,42.52780151,-83.04720306,Kuhnhenn Brewing
5611,756,Creme Brulee Java Stout,42.52780151,-83.04720306,Kuhnhenn Brewing
376,757,Eisbock,50.10599899,11.44419956,Kulmbacher Brauerei AG
375,757,EKU 28,50.10599899,11.44419956,Kulmbacher Brauerei AG
1722,757,EKU Pils,50.10599899,11.44419956,Kulmbacher Brauerei AG
2643,757,Kapuziner Gold,50.10599899,11.44419956,Kulmbacher Brauerei AG
1630,757,Kapuziner Kristall-Weizen,50.10599899,11.44419956,Kulmbacher Brauerei AG
473,757,Kapuziner Schwarz-Weizen,50.10599899,11.44419956,Kulmbacher Brauerei AG
1631,757,Kapuziner Weißbier,50.10599899,11.44419956,Kulmbacher Brauerei AG
456,757,Mönchshof Kellerbräu,50.10599899,11.44419956,Kulmbacher Brauerei AG
1632,757,Mönchshof Original Pils,50.10599899,11.44419956,Kulmbacher Brauerei AG
480,757,Mönchshof Premium Schwarzbier,50.10599899,11.44419956,Kulmbacher Brauerei AG
233,757,Premium Pils Edelherb,50.10599899,11.44419956,Kulmbacher Brauerei AG
1396,757,Reichelbräu Eisbock,50.10599899,11.44419956,Kulmbacher Brauerei AG
3183,758,Original Pils,50.10770035,11.45300007,Kulmbacher Mnchshof Bru
1233,759,Amber,32.84090042,-117.2740021,La Jolla Brew House
1231,759,India Pale Ale,32.84090042,-117.2740021,La Jolla Brew House
1232,759,Pale Ale,32.84090042,-117.2740021,La Jolla Brew House
1235,759,Pilsner,32.84090042,-117.2740021,La Jolla Brew House
1234,759,Stout,32.84090042,-117.2740021,La Jolla Brew House
1236,759,Wheat,32.84090042,-117.2740021,La Jolla Brew House
3671,760,Blitzen,33.85749817,-117.8759995,La Jolla Brewing
3670,760,Little Point Pale,33.85749817,-117.8759995,La Jolla Brewing
3669,760,Red Roost Ale,33.85749817,-117.8759995,La Jolla Brewing
3668,760,Sealane Steam,33.85749817,-117.8759995,La Jolla Brewing
1992,762,Canadian Ale,42.97779846,-81.24669647,Labatt Ontario Breweries
3861,762,Genuine Honey Lager,42.97779846,-81.24669647,Labatt Ontario Breweries
3860,762,Genuine Lager,42.97779846,-81.24669647,Labatt Ontario Breweries
3859,762,Labatt 50,42.97779846,-81.24669647,Labatt Ontario Breweries
3856,762,Labatt Bleue Dry,42.97779846,-81.24669647,Labatt Ontario Breweries
3853,762,Labatt Blue,42.97779846,-81.24669647,Labatt Ontario Breweries
3855,762,Labatt Blue Light,42.97779846,-81.24669647,Labatt Ontario Breweries
3857,762,Labatt Crystal,42.97779846,-81.24669647,Labatt Ontario Breweries
3858,762,Labatt Extra Dry,42.97779846,-81.24669647,Labatt Ontario Breweries
3854,762,Labatt Ice,42.97779846,-81.24669647,Labatt Ontario Breweries
3863,762,Labatt Sterling,42.97779846,-81.24669647,Labatt Ontario Breweries
3862,762,Labatt Wildcat,42.97779846,-81.24669647,Labatt Ontario Breweries
1948,763,Extra Special Bitter,48.39170074,-122.4950027,LaConner Brewing
1947,763,India Pale Ale,48.39170074,-122.4950027,LaConner Brewing
5401,763,LaConner Pilsener,48.39170074,-122.4950027,LaConner Brewing
1342,763,Pseudo Lambic Framboise,48.39170074,-122.4950027,LaConner Brewing
1457,764,Bill Old Ale,40.41939926,-86.88999939,Lafayette Brewing
2301,764,Black Angus Oatmeal Stout,40.41939926,-86.88999939,Lafayette Brewing
4740,765,Brown Shugga,38.2723999,-122.6620026,Lagunitas Brewing Company
4472,765,Cappuccino Stout,38.2723999,-122.6620026,Lagunitas Brewing Company
1071,765,Censored (aka The Kronic),38.2723999,-122.6620026,Lagunitas Brewing Company
5180,765,Hop Stoopid,38.2723999,-122.6620026,Lagunitas Brewing Company
1070,765,Imperial Stout,38.2723999,-122.6620026,Lagunitas Brewing Company
4509,765,IPA,38.2723999,-122.6620026,Lagunitas Brewing Company
4477,765,Lucky 13 Anniversary Release,38.2723999,-122.6620026,Lagunitas Brewing Company
5767,765,Lucky 13 Mondo Large Red Ale,38.2723999,-122.6620026,Lagunitas Brewing Company
5771,765,Maximus,38.2723999,-122.6620026,Lagunitas Brewing Company
4258,765,Maximus Ale,38.2723999,-122.6620026,Lagunitas Brewing Company
5484,765,Ruben & The Jets,38.2723999,-122.6620026,Lagunitas Brewing Company
1307,765,Sirius,38.2723999,-122.6620026,Lagunitas Brewing Company
1351,765,The Hairy Eyeball,38.2723999,-122.6620026,Lagunitas Brewing Company
201,765,Undercover Investigation Shut-Down Ale,38.2723999,-122.6620026,Lagunitas Brewing Company
1588,766,Premium Ale,43.17060089,-89.93240356,Lake Louie Brewing
5612,767,Lake Placid Frostbite Ale,44.28290176,-73.98130035,Lake Placid Pub & Brewery
1501,768,Kayak Kölsch,46.76110077,-92.13189697,Lake Superior Brewing
2340,768,Old Man Winter Warmer 2000,46.76110077,-92.13189697,Lake Superior Brewing
2291,768,Old Man Winter Warmer 2001,46.76110077,-92.13189697,Lake Superior Brewing
1734,768,Old Man Winter Warmer 2002,46.76110077,-92.13189697,Lake Superior Brewing
2292,768,Sir Duluth Oatmeal Stout,46.76110077,-92.13189697,Lake Superior Brewing
1555,769,Beer Line 2000,43.05469894,-87.90529633,Lakefront Brewery
1355,769,Big Easy Beer,43.05469894,-87.90529633,Lakefront Brewery
2004,769,Bock,43.05469894,-87.90529633,Lakefront Brewery
2836,769,Broke Spoke Pilsner,43.05469894,-87.90529633,Lakefront Brewery
1586,769,Cattail Ale,43.05469894,-87.90529633,Lakefront Brewery
1616,769,Cream City Pale Ale,43.05469894,-87.90529633,Lakefront Brewery
1354,769,Eastside Dark,43.05469894,-87.90529633,Lakefront Brewery
2817,769,Fuel Cafe,43.05469894,-87.90529633,Lakefront Brewery
1367,769,Holiday Spice Lager Beer,43.05469894,-87.90529633,Lakefront Brewery
2840,769,Klisch,43.05469894,-87.90529633,Lakefront Brewery
5226,769,Lakefront IPA,43.05469894,-87.90529633,Lakefront Brewery
1412,769,Oktoberfest,43.05469894,-87.90529633,Lakefront Brewery
2636,769,Old 3rd Street XXX Belgian Strong Ale,43.05469894,-87.90529633,Lakefront Brewery
1936,769,Organic Extra Special Bitter,43.05469894,-87.90529633,Lakefront Brewery
2845,769,Pumpkin Lager,43.05469894,-87.90529633,Lakefront Brewery
2803,769,Rendezvous Bière de Garde,43.05469894,-87.90529633,Lakefront Brewery
4414,769,Riverwest Stein Beer,43.05469894,-87.90529633,Lakefront Brewery
1303,769,Snake Chaser,43.05469894,-87.90529633,Lakefront Brewery
1905,769,White,43.05469894,-87.90529633,Lakefront Brewery
3879,771,Amish Four Grain,40.04380035,-76.29840088,Lancaster Brewing Co.
5214,771,Baltic Porter,40.04380035,-76.29840088,Lancaster Brewing Co.
1800,771,Boss Hog Double IPA,40.04380035,-76.29840088,Lancaster Brewing Co.
4046,771,Celtic Rose,40.04380035,-76.29840088,Lancaster Brewing Co.
3895,771,Doppel Bock,40.04380035,-76.29840088,Lancaster Brewing Co.
3897,771,Gold Star Pilsner,40.04380035,-76.29840088,Lancaster Brewing Co.
3882,771,Hop Hog IPA,40.04380035,-76.29840088,Lancaster Brewing Co.
3896,771,Lancaster Hefe Weizen,40.04380035,-76.29840088,Lancaster Brewing Co.
5216,771,Lancaster Limited Triple,40.04380035,-76.29840088,Lancaster Brewing Co.
3881,771,Lancaster Milk Stout,40.04380035,-76.29840088,Lancaster Brewing Co.
3894,771,Lancaster Oktoberfest,40.04380035,-76.29840088,Lancaster Brewing Co.
3880,771,Lancaster Strawberry Wheat,40.04380035,-76.29840088,Lancaster Brewing Co.
3892,771,Lancaster Winter Warmer,40.04380035,-76.29840088,Lancaster Brewing Co.
3891,771,Rare Rooster Summer Rye Ale,40.04380035,-76.29840088,Lancaster Brewing Co.
5215,771,Shoo-Fly Porter,40.04380035,-76.29840088,Lancaster Brewing Co.
3893,771,Spring Bock,40.04380035,-76.29840088,Lancaster Brewing Co.
3616,772,Storm Super Premium Malt Liquor,54.82289886,-1.745700002,Lanchester Brewing
4011,774,Rolling Rock,40.32120132,-79.37950134,Latrobe Brewing
5773,776,Southern Pecan,30.37639999,-89.4496994,Lazy Magnolia Brewing Company
2741,777,Apocalypse Buckwheat Ale / Coup de Grisou,45.51810074,-73.56420135,Le Cheval Blanc
5269,778,Hop Juice Double IPA,33.45769882,-117.5889969,Left Coast Brewing
1114,778,Pale,33.45769882,-117.5889969,Left Coast Brewing
213,779,Black Jack Porter,40.15869904,-105.112999,Left Hand Brewing Company
72,779,Goosinator Smoked Doppelbock 2007,40.15869904,-105.112999,Left Hand Brewing Company
12,779,JuJu Ginger,40.15869904,-105.112999,Left Hand Brewing Company
1507,779,Left Hand Milk Stout,40.15869904,-105.112999,Left Hand Brewing Company
207,779,Pole Star Pilsner,40.15869904,-105.112999,Left Hand Brewing Company
206,779,Sawtooth Ale,40.15869904,-105.112999,Left Hand Brewing Company
73,779,Snow Bound Winter Ale,40.15869904,-105.112999,Left Hand Brewing Company
74,779,Warrior IPA,40.15869904,-105.112999,Left Hand Brewing Company
3,779,Widdershins Barleywine,40.15869904,-105.112999,Left Hand Brewing Company
4773,780,Brown Aged Girl,40.32559967,-75.92829895,Legacy Brewing Co.
4770,780,Hedonism Ale,40.32559967,-75.92829895,Legacy Brewing Co.
4772,780,Hoptimus Prime,40.32559967,-75.92829895,Legacy Brewing Co.
4771,780,Midnight Wit,40.32559967,-75.92829895,Legacy Brewing Co.
2831,781,Amber,44.55339813,-88.09770203,Legends Brewhouse & Eatery of Green Bay
2833,781,Light,44.55339813,-88.09770203,Legends Brewhouse & Eatery of Green Bay
2832,781,Wheat,44.55339813,-88.09770203,Legends Brewhouse & Eatery of Green Bay
2611,782,Splitfinger Stout,33.44839859,-112.0739975,Leinenkugel's Ballyard Brewery
5408,783,Tumbleweed IPA,46.59769821,-112.0370026,Lewis & Clark Brewing Company
4925,784,Amber Waves,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4919,784,Liberty Nut Brown Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4922,784,Liberty Pale Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4923,784,Liberty Raspberry Wheat Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4921,784,Liberty Unfiltered Wheat Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4149,784,Liberty White Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4920,784,Miss Liberty Lager,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4924,784,Patriot Porter,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
4148,784,Rocket's Red Ale,33.71870041,-78.88310242,Liberty Steakhouse and Brewery
1516,785,Export Premium,50.52080154,8.816599846,Licher Privatbrauerei
2719,786,All Saints Belgian Golden Ale,50.96490097,3.421999931,Liefmans Breweries
2319,786,All Saints Belgian White Ale,50.96490097,3.421999931,Liefmans Breweries
1429,786,Lucifer,50.96490097,3.421999931,Liefmans Breweries
2653,786,Vondel,50.96490097,3.421999931,Liefmans Breweries
5242,787,Biscotti,45.05649948,-92.82219696,Lift Bridge Brewery
5240,787,Farm Girl Saison,45.05649948,-92.82219696,Lift Bridge Brewery
5243,787,Harvestör Fresh Hop Ale,45.05649948,-92.82219696,Lift Bridge Brewery
5241,787,Lift Bridge Pale Ale,45.05649948,-92.82219696,Lift Bridge Brewery
619,788,Beacon India Pale Ale,48.43579865,-123.3960037,Lighthouse Brewing
2481,789,Thunder Pup Pale,45.77859879,-111.1790009,Lightning Boy Brewery
1941,790,Witbier,-39.62749863,176.8540039,Limburg Beer Company
5644,791,Imperial Premium Malt Pilsner,38.75479889,-9.188300133,Lion Brewery Ceylon Ltd.
2001,791,Lion Stout,38.75479889,-9.188300133,Lion Brewery Ceylon Ltd.
5308,792,Lionshead,41.25569916,-75.85829926,Lion Brewery Inc.
5309,792,Lionshead Light,41.25569916,-75.85829926,Lion Brewery Inc.
1194,793,Hahn Special Vintage 2000,-33.86869812,151.2169952,Lion Nathan Australia Hunter Street
5104,794,#42 Cream Ale,39.14559937,-84.47409821,Listermann Brewing Company
5105,794,"186,000 MPS Malt Liquor",39.14559937,-84.47409821,Listermann Brewing Company
5103,794,Wild Mild Ale,39.14559937,-84.47409821,Listermann Brewing Company
342,795,Bison Brown Ale,39.18360138,-96.57170105,Little Apple Brewing
341,795,Blarney Stone Stout,39.18360138,-96.57170105,Little Apple Brewing
339,795,Bovine Belgian Winter Ale,39.18360138,-96.57170105,Little Apple Brewing
343,795,Prairie Pale,39.18360138,-96.57170105,Little Apple Brewing
344,795,Wildcat Wheat,39.18360138,-96.57170105,Little Apple Brewing
340,795,XX Black Angus Stout,39.18360138,-96.57170105,Little Apple Brewing
5140,796,Little Creatures Pilsner,-32.05970001,115.7450027,Little Creatures Brewery
2407,797,Big Bark Amber Lager,30.2541008,-97.70549774,Live Oak Brewing
5283,797,Liberation Ale,30.2541008,-97.70549774,Live Oak Brewing
5279,797,Live Oak Hefeweizen,30.2541008,-97.70549774,Live Oak Brewing
5281,797,Live Oak Pale Ale,30.2541008,-97.70549774,Live Oak Brewing
5280,797,Live Oak Pilz,30.2541008,-97.70549774,Live Oak Brewing
5282,797,Oaktoberfest,30.2541008,-97.70549774,Live Oak Brewing
2824,798,Blonde,45.91719818,-89.24430084,Loaf and Stein Brewing
2822,798,Nut Brown,45.91719818,-89.24430084,Loaf and Stein Brewing
2821,798,Railroad Street Porter,45.91719818,-89.24430084,Loaf and Stein Brewing
2823,798,Red Ale,45.91719818,-89.24430084,Loaf and Stein Brewing
1618,800,Lager,44.85160065,-90.3164978,Logjam Microbrewery
1617,800,Swede Saw Red Ale,44.85160065,-90.3164978,Logjam Microbrewery
4360,801,Belgian White,43.58819962,-72.65630341,Long Trail Brewing Co
4358,801,Blackbeary Wheat,43.58819962,-72.65630341,Long Trail Brewing Co
4354,801,Double Bag Ale,43.58819962,-72.65630341,Long Trail Brewing Co
4356,801,Harvest,43.58819962,-72.65630341,Long Trail Brewing Co
4357,801,Hibernator,43.58819962,-72.65630341,Long Trail Brewing Co
4352,801,Long Trail Ale,43.58819962,-72.65630341,Long Trail Brewing Co
4355,801,Long Trail Hefeweizen,43.58819962,-72.65630341,Long Trail Brewing Co
4353,801,Traditional IPA,43.58819962,-72.65630341,Long Trail Brewing Co
1744,802,Black River Brown,40.78430176,-74.77999878,Long Valley Pub & Brewery
1742,802,ESB,40.78430176,-74.77999878,Long Valley Pub & Brewery
1745,802,German Valley Amber,40.78430176,-74.77999878,Long Valley Pub & Brewery
1746,802,Grist Mill Golden,40.78430176,-74.77999878,Long Valley Pub & Brewery
1743,802,Lazy Jake Porter,40.78430176,-74.77999878,Long Valley Pub & Brewery
1741,802,Oatmeal Stout,40.78430176,-74.77999878,Long Valley Pub & Brewery
1434,803,8-Ball Stout,40.80319977,-124.1650009,Lost Coast Brewery
1402,803,Downtown Brown,40.80319977,-124.1650009,Lost Coast Brewery
3266,803,Dunkel Hefeweizen,40.80319977,-124.1650009,Lost Coast Brewery
3377,803,Great White Beer,40.80319977,-124.1650009,Lost Coast Brewery
3267,803,Hefeweizen,40.80319977,-124.1650009,Lost Coast Brewery
904,803,Indica India Pale Ale,40.80319977,-124.1650009,Lost Coast Brewery
3268,803,Pale Ale,40.80319977,-124.1650009,Lost Coast Brewery
2669,805,Premium Dark,43.73789978,-79.5714035,Lwenbru Munich
2670,805,Premium Lager,43.73789978,-79.5714035,Lwenbru Munich
537,806,Löwen Weisse,47.36420059,8.524499893,Lwenbru Zrich
2652,807,Eighty Shilling Export Ale,56.1072998,-3.752799988,Maclay and Co.
2367,807,Scotch Ale,56.1072998,-3.752799988,Maclay and Co.
2712,807,The Only Oat Malt Stout In The World,56.1072998,-3.752799988,Maclay and Co.
2742,807,Wallace,56.1072998,-3.752799988,Maclay and Co.
2067,808,Auburn,41.06769943,-85.15239716,Mad Anthony Brewing
2065,808,Big Daddy Brown,41.06769943,-85.15239716,Mad Anthony Brewing
2063,808,Harry Baals Stout,41.06769943,-85.15239716,Mad Anthony Brewing
2068,808,Lager,41.06769943,-85.15239716,Mad Anthony Brewing
2064,808,Old Fort Porter,41.06769943,-85.15239716,Mad Anthony Brewing
2066,808,Old Woody Pale Ale,41.06769943,-85.15239716,Mad Anthony Brewing
2062,808,Red,41.06769943,-85.15239716,Mad Anthony Brewing
2079,809,Buzz Beer,41.3144989,-81.83570099,Mad Crab Restaurant and Brewery
2080,809,Pirates Pilsner,41.3144989,-81.83570099,Mad Crab Restaurant and Brewery
2078,809,Sturgeon Stout,41.3144989,-81.83570099,Mad Crab Restaurant and Brewery
2081,809,Wheat,41.3144989,-81.83570099,Mad Crab Restaurant and Brewery
2077,809,Winter Ale,41.3144989,-81.83570099,Mad Crab Restaurant and Brewery
182,810,Double India Pale Ale,40.87900162,-123.9929962,Mad River Brewing
2019,810,Jamaica Brand Red Ale,40.87900162,-123.9929962,Mad River Brewing
2017,810,Jamaica Brand Sunset IPA,40.87900162,-123.9929962,Mad River Brewing
2008,810,John Barleycorn Barleywine Style Ale,40.87900162,-123.9929962,Mad River Brewing
2009,810,Steelhead Extra Stout,40.87900162,-123.9929962,Mad River Brewing
2021,810,Steelhead Scotch Porter,40.87900162,-123.9929962,Mad River Brewing
3776,812,#9,44.42839813,-73.21309662,Magic Hat
4163,812,Braggot,44.42839813,-73.21309662,Magic Hat
4162,812,Chaotic Chemistry,44.42839813,-73.21309662,Magic Hat
4154,812,Circus Boy,44.42839813,-73.21309662,Magic Hat
4161,812,Feast of Fools,44.42839813,-73.21309662,Magic Hat
3949,812,HIPA,44.42839813,-73.21309662,Magic Hat
1,812,Hocus Pocus,44.42839813,-73.21309662,Magic Hat
5685,812,Howl,44.42839813,-73.21309662,Magic Hat
4160,812,Jinx,44.42839813,-73.21309662,Magic Hat
3810,812,Lucky Kat,44.42839813,-73.21309662,Magic Hat
4156,812,Odd Notion Spring 08,44.42839813,-73.21309662,Magic Hat
4157,812,Odd Notion Summer 08,44.42839813,-73.21309662,Magic Hat
4155,812,Odd Notion Winter 07,44.42839813,-73.21309662,Magic Hat
5178,812,Odd Notion Winter 08,44.42839813,-73.21309662,Magic Hat
4159,812,Roxy Rolles,44.42839813,-73.21309662,Magic Hat
5763,812,Scumptious Spring Lager (Vinyl),44.42839813,-73.21309662,Magic Hat
4158,812,Single Chair Ale,44.42839813,-73.21309662,Magic Hat
4164,812,Thumbsucker,44.42839813,-73.21309662,Magic Hat
5453,812,Wacko,44.42839813,-73.21309662,Magic Hat
4430,813,Blue Bell Bitter,37.77019882,-122.4449997,Magnolia Pub and Brewery
3328,813,Cole Porter,37.77019882,-122.4449997,Magnolia Pub and Brewery
3330,813,Golden Bitter,37.77019882,-122.4449997,Magnolia Pub and Brewery
3331,813,Krölsch,37.77019882,-122.4449997,Magnolia Pub and Brewery
3329,813,Prescription Pale,37.77019882,-122.4449997,Magnolia Pub and Brewery
3327,813,Stout of Circumstance,37.77019882,-122.4449997,Magnolia Pub and Brewery
1153,814,Eager Beaver IPA,45.50009918,-122.4309998,Main Street Alehouse
1152,814,Powell Porter,45.50009918,-122.4309998,Main Street Alehouse
2516,815,Stubborn Mule Barleywine,37.54299927,-77.46910095,Main Street Beer Company #1
1706,815,Sweet Stout,37.54299927,-77.46910095,Main Street Beer Company #1
2437,816,Hop Daddy IPA,33.88349915,-117.5650024,Main Street Brewery
2482,816,Mesa Cerveza Schnorzenboomer,33.88349915,-117.5650024,Main Street Brewery
3388,817,Brown Ale,32.8030014,-96.76989746,Main Street Brewing
2436,818,Black Chip Porter,36.17549896,-115.1449966,"Main Street Station Casino, Brewery and Hotel"
1107,818,Hibernator Doppelbock,36.17549896,-115.1449966,"Main Street Station Casino, Brewery and Hotel"
1681,819,Benediktiner Dunkel,49.89279938,10.91310024,Maisel Bru
1682,819,Eine Bamberger Weisse Hell,49.89279938,10.91310024,Maisel Bru
1673,819,Pils,49.89279938,10.91310024,Maisel Bru
1415,820,James Squire Australian Best Ale Limited Release,-33.88669968,151.173996,Malt Shovel Brewery
1904,820,James Squire India Pale Ale,-33.88669968,151.173996,Malt Shovel Brewery
2239,820,James Squire Porter,-33.88669968,151.173996,Malt Shovel Brewery
2727,821,Beer,43.21670151,-87.9240036,Mambo Beer
1087,822,Amber,37.64839935,-118.9830017,Mammoth Brewing
949,823,Bohemian Blonde,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
946,823,Brilliant Barstool,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
944,823,California Dreaming,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
947,823,Krooks Mill,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
945,823,Manayunk Lager,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
943,823,Nokdechiloff,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
942,823,Schuylkill Punch,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
1121,823,Slam Dunkel,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
948,823,Summer Gold,40.02360153,-75.22019958,Manayunk Brewery and Restaurant
3726,824,Blonde,33.88439941,-118.4110031,Manhattan Beach Brewing
3725,824,Pier Pale Ale,33.88439941,-118.4110031,Manhattan Beach Brewing
3724,824,Rat Beach Red Ale,33.88439941,-118.4110031,Manhattan Beach Brewing
5808,825,Marble India Pale Ale,35.09280014,-106.6470032,Marble Brewery
4721,826,Landshark Lager,30.36170006,-81.69660187,Margaritaville Brewing Company
4926,826,Lone Palm Ale,30.36170006,-81.69660187,Margaritaville Brewing Company
2602,827,Albion Amber Ale,37.94789886,-122.5110016,Marin Brewing
2585,827,Eldridge Grade White Knuckle Ale,37.94789886,-122.5110016,Marin Brewing
2604,827,Hefe Weiss,37.94789886,-122.5110016,Marin Brewing
3259,827,Hoppy Holidaze,37.94789886,-122.5110016,Marin Brewing
2601,827,I.P.A.,37.94789886,-122.5110016,Marin Brewing
2603,827,Mt.Tam Pale Ale,37.94789886,-122.5110016,Marin Brewing
2600,827,Point Reyes Porter,37.94789886,-122.5110016,Marin Brewing
118,827,Triple Dipsea Belgian,37.94789886,-122.5110016,Marin Brewing
634,828,Pale Ale,49.20550156,-122.9779968,Marine Pub & Brewhouse
635,828,Premium Gold,49.20550156,-122.9779968,Marine Pub & Brewhouse
671,829,Clipper Gold Hefeweizen,47.6637001,-122.3769989,Maritime Pacific Brewing
665,829,Firkin IPA,47.6637001,-122.3769989,Maritime Pacific Brewing
672,829,Flagship Red Alt Ale,47.6637001,-122.3769989,Maritime Pacific Brewing
669,829,Islander Pale Ale,47.6637001,-122.3769989,Maritime Pacific Brewing
664,829,Jolly Roger,47.6637001,-122.3769989,Maritime Pacific Brewing
668,829,Nightwatch Dark Ale,47.6637001,-122.3769989,Maritime Pacific Brewing
667,829,Old Seattle Lager,47.6637001,-122.3769989,Maritime Pacific Brewing
666,829,Portage Bay Pilsener,47.6637001,-122.3769989,Maritime Pacific Brewing
670,829,Salmon Bay E.S.B.,47.6637001,-122.3769989,Maritime Pacific Brewing
1790,829,Yo Ho Ho Christmas Ale 2001,47.6637001,-122.3769989,Maritime Pacific Brewing
2591,830,Amber Ale,46.54309845,-87.39289856,Marquette Harbor Brewery and Restaurant
2592,830,Canadian Blonde Ale,46.54309845,-87.39289856,Marquette Harbor Brewery and Restaurant
2590,830,Plank Road Pale Ale,46.54309845,-87.39289856,Marquette Harbor Brewery and Restaurant
4652,831,Atlas IPA,36.15200043,-95.96469879,Marshall Brewing Company
4650,831,McNellie's Pub Ale,36.15200043,-95.96469879,Marshall Brewing Company
4651,831,Sundown Wheat,36.15200043,-95.96469879,Marshall Brewing Company
1566,832,Kasseler Premium Pils,51.31750107,9.479299545,Martini-Brauerei
1564,832,Meister Pilsener,51.31750107,9.479299545,Martini-Brauerei
1565,832,Weissbier Dunkel,51.31750107,9.479299545,Martini-Brauerei
1567,832,Weissbier Hell,51.31750107,9.479299545,Martini-Brauerei
5087,833,Avalanche IPA,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
5086,833,Highway 22 Wheat,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
5085,833,Locke Mountain Light,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
5084,833,Marzoni's Amber Lager,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
5088,833,Patchway Pale Ale,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
5089,833,Stone Mason Stout,40.42340088,-78.43389893,Marzoni's Brick Oven & Brewing Co
1103,834,Hoppy Hour IPA,35.0707016,-78.95449829,Mash House Restaurant and Brewery
2615,835,Redback Original Malt Wheat Beer,-32.02320099,115.7539978,Matilda Bay Brewing
5382,836,Big Swell IPA,20.9720993,-156.677002,Maui Brewing Co.
5384,836,Bikini Blonde Lager,20.9720993,-156.677002,Maui Brewing Co.
5383,836,Maui Coconut Porter,20.9720993,-156.677002,Maui Brewing Co.
